date,sentiment,positive,negative,neutral,count,asset_class
2018-02-09,0.05757200000000002,0.09699466666666667,0.08037333333333332,0.8226266666666668,375,equity
2018-02-10,0.04683813559322035,0.08266949152542372,0.08164406779661017,0.8356694915254237,118,equity
2018-02-11,0.39305,0.5045000000000001,0.11155,0.38395,2,commodity
2018-02-11,0.03242043010752688,0.0911505376344086,0.07005376344086021,0.8387956989247312,93,equity
2018-02-12,-0.10511428571428574,0.2589428571428571,0.3640285714285714,0.37705714285714287,7,commodity
2018-02-12,0.05719810426540285,0.09715639810426539,0.07330805687203792,0.8295402843601897,211,equity
2018-02-13,-0.7078,0.0166,0.7244,0.2589,1,commodity
2018-02-13,0.033377578475336324,0.0899103139013453,0.08490134529147982,0.8252062780269056,223,equity
2018-02-14,0.28595714285714285,0.411,0.12505714285714284,0.46395714285714285,7,commodity
2018-02-14,0.04523970037453183,0.08814232209737828,0.07615355805243447,0.8357041198501877,267,equity
2018-02-15,0.06562,0.25316,0.18752,0.5593199999999999,5,commodity
2018-02-15,0.04163248945147679,0.09043037974683542,0.06874261603375528,0.8408396624472574,237,equity
2018-02-16,0.33084,0.41014,0.07931999999999999,0.51052,5,commodity
2018-02-16,0.01077874396135266,0.08014492753623188,0.08652173913043479,0.83331884057971,207,equity
2018-02-17,0.10815000000000001,0.1008,0.0460625,0.8530875,80,equity
2018-02-18,-0.002061194029850748,0.06589552238805971,0.08286567164179105,0.8512537313432834,67,equity
2018-02-19,-0.16071666666666665,0.20475,0.3654833333333333,0.4297333333333333,6,commodity
2018-02-19,0.07627162162162163,0.07697297297297297,0.06402702702702702,0.859,74,equity
2018-02-20,-0.23851111111111115,0.1690666666666667,0.4075555555555555,0.42336666666666667,9,commodity
2018-02-20,0.05846823529411765,0.09148235294117647,0.06142941176470589,0.8471117647058822,170,equity
2018-02-21,-0.48297500000000004,0.10625,0.5892249999999999,0.304525,4,commodity
2018-02-21,-0.03164120879120878,0.06699999999999999,0.09362087912087913,0.8393846153846154,182,equity
2018-02-22,0.1016,0.25314000000000003,0.15154,0.59532,5,commodity
2018-02-22,0.03709028340080972,0.07503643724696357,0.06251417004048583,0.8624655870445342,247,equity
2018-02-23,-0.706,0.02445,0.73045,0.24509999999999998,2,commodity
2018-02-23,0.003320000000000001,0.06992,0.07337500000000001,0.8566749999999999,200,equity
2018-02-24,0.0996378787878788,0.08303030303030304,0.058333333333333334,0.8586363636363636,66,equity
2018-02-25,0.07367999999999998,0.06718461538461538,0.05887692307692308,0.8739384615384616,65,equity
2018-02-26,0.4315,0.4823,0.0508,0.4669,1,commodity
2018-02-26,0.04490439560439561,0.08737362637362638,0.06854945054945054,0.8440659340659339,182,equity
2018-02-27,-0.0507,0.13299999999999998,0.1837,0.6833,3,commodity
2018-02-27,0.03861682242990656,0.09036448598130842,0.06441588785046728,0.8452149532710279,214,equity
2018-02-28,-0.21809999999999996,0.15473333333333333,0.37283333333333335,0.47241666666666665,6,commodity
2018-02-28,0.02586801619433198,0.0807085020242915,0.07759109311740892,0.8417004048582997,247,equity
2018-03-01,-0.28800000000000003,0.14916666666666667,0.4371666666666667,0.4137,3,commodity
2018-03-01,-0.021371999999999995,0.07724333333333333,0.08990999999999999,0.8328366666666669,300,equity
2018-03-02,0.1068,0.4145666666666667,0.3077666666666667,0.2776666666666667,3,commodity
2018-03-02,0.005780505415162458,0.08633935018050543,0.08055234657039712,0.8331083032490973,277,equity
2018-03-03,0.042975,0.09357142857142857,0.05232142857142857,0.8540476190476192,84,equity
2018-03-04,0.0783,0.094,0.0156,0.8904,1,commodity
2018-03-04,0.041534939759036146,0.11534939759036145,0.08546987951807228,0.7991445783132529,83,equity
2018-03-05,-0.1746,0.18832,0.36292,0.44880000000000003,5,commodity
2018-03-05,0.08844212962962965,0.09749999999999999,0.07174537037037036,0.8307685185185185,216,equity
2018-03-06,-0.23365000000000002,0.034050000000000004,0.26775,0.6981999999999999,2,commodity
2018-03-06,0.04456318181818183,0.0791409090909091,0.07049090909090909,0.8504045454545454,220,equity
2018-03-07,-0.27375000000000005,0.179775,0.45354999999999995,0.36665000000000003,4,commodity
2018-03-07,0.03068740157480316,0.09322047244094488,0.0815787401574803,0.825228346456693,254,equity
2018-03-08,-0.1245142857142857,0.17837142857142857,0.30288571428571426,0.5187571428571428,7,commodity
2018-03-08,0.023046698113207552,0.08901415094339622,0.08602830188679245,0.8249528301886792,212,equity
2018-03-09,-0.27532500000000004,0.134575,0.40989999999999993,0.455525,4,commodity
2018-03-09,-0.004871617161716169,0.08085808580858087,0.092016501650165,0.8271188118811883,303,equity
2018-03-10,0.042114049586776864,0.1090413223140496,0.06701652892561985,0.8239834710743802,121,equity
2018-03-11,-0.5183,0.0251,0.5434,0.4315,1,commodity
2018-03-11,0.08529696969696968,0.06863636363636362,0.06390909090909092,0.8674545454545454,33,equity
2018-03-12,-0.1433375,0.2381125,0.38145,0.3804375,8,commodity
2018-03-12,-0.0030142857142856994,0.08357142857142857,0.09373809523809525,0.822704761904762,210,equity
2018-03-13,-0.13498333333333334,0.18531666666666666,0.3202833333333333,0.4944,6,commodity
2018-03-13,0.04419954751131222,0.09252036199095022,0.08280090497737556,0.8246923076923075,221,equity
2018-03-14,-0.029449999999999976,0.27905,0.30855,0.41235,2,commodity
2018-03-14,-0.032212254901960787,0.09330392156862745,0.09425980392156863,0.8124362745098039,204,equity
2018-03-15,-0.02043333333333334,0.23486666666666667,0.2553,0.5098666666666667,3,commodity
2018-03-15,0.04774458874458875,0.08033333333333334,0.07523809523809524,0.8444285714285714,231,equity
2018-03-16,0.032199999999999965,0.36434,0.33216,0.30348,5,commodity
2018-03-16,0.015090666666666665,0.08166000000000001,0.07505333333333333,0.8432400000000001,150,equity
2018-03-17,0.050682812499999993,0.087046875,0.069921875,0.843046875,64,equity
2018-03-18,0.08884603174603176,0.09231746031746033,0.047619047619047616,0.860047619047619,63,equity
2018-03-19,-0.09512000000000001,0.20511999999999997,0.30026,0.4946,5,commodity
2018-03-19,0.018328571428571427,0.0824729064039409,0.06983743842364533,0.8476847290640392,203,equity
2018-03-20,-0.06525,0.192325,0.257575,0.5501,8,commodity
2018-03-20,0.01672844444444444,0.0892666666666667,0.07827111111111111,0.83248,225,equity
2018-03-21,0.28714000000000006,0.39966,0.11254,0.48782000000000003,5,commodity
2018-03-21,0.022339607843137255,0.08291764705882355,0.07643921568627451,0.8406431372549019,255,equity
2018-03-22,-0.306775,0.162725,0.4695,0.36777499999999996,4,commodity
2018-03-22,-0.015182336182336187,0.08074928774928776,0.0874843304843305,0.8317663817663817,351,equity
2018-03-23,0.3573,0.5778,0.22044999999999998,0.20174999999999998,2,commodity
2018-03-23,-0.013282352941176474,0.08173529411764706,0.09213398692810457,0.8261339869281045,306,equity
2018-03-24,-0.1838,0.0657,0.2495,0.6848,1,commodity
2018-03-24,0.06384915254237289,0.0924322033898305,0.08270338983050846,0.8248389830508474,118,equity
2018-03-25,0.025283333333333328,0.081,0.07230208333333332,0.84671875,96,equity
2018-03-26,-0.07008333333333334,0.17801666666666668,0.24808333333333335,0.5739000000000001,6,commodity
2018-03-26,-0.02523132530120482,0.08135742971887551,0.09657429718875502,0.8220763052208833,249,equity
2018-03-27,0.03320000000000001,0.37905,0.345825,0.275125,4,commodity
2018-03-27,0.01611938461538462,0.08565846153846154,0.08215692307692307,0.8321661538461539,325,equity
2018-03-28,-0.044983333333333354,0.18451666666666663,0.2295,0.5859500000000001,6,commodity
2018-03-28,0.023730094043887148,0.08503134796238244,0.0728526645768025,0.8421253918495297,319,equity
2018-03-29,-0.49610000000000004,0.0391,0.5352,0.42566666666666664,3,commodity
2018-03-29,0.047338028169014085,0.09763849765258216,0.08170892018779342,0.8206760563380281,213,equity
2018-03-30,0.04309130434782609,0.08873913043478261,0.09545652173913044,0.815771739130435,92,equity
2018-03-31,-0.001705263157894736,0.09903508771929825,0.08547368421052631,0.8154912280701755,57,equity
2018-04-01,-0.04930930232558138,0.06469767441860465,0.10733720930232558,0.8279418604651163,86,equity
2018-04-02,0.313475,0.42505,0.111525,0.463425,4,commodity
2018-04-02,-0.0030014925373134335,0.10225,0.09324626865671641,0.8044999999999998,268,equity
2018-04-03,-0.3971,0.1189,0.51605,0.36505,2,commodity
2018-04-03,0.04910212014134276,0.09631095406360424,0.09113780918727915,0.8125618374558303,283,equity
2018-04-04,0.06582000000000002,0.28724,0.22146,0.4913,5,commodity
2018-04-04,-0.031330412371134014,0.08436855670103093,0.10320876288659796,0.812430412371134,388,equity
2018-04-05,-0.03737500000000002,0.24558750000000001,0.28295,0.47145000000000004,8,commodity
2018-04-05,0.015299256505576205,0.09116728624535315,0.08527881040892193,0.8235390334572492,269,equity
2018-04-06,0.205625,0.3318,0.1261875,0.542,8,commodity
2018-04-06,-0.018299013157894728,0.07873684210526315,0.09539473684210524,0.8258651315789474,304,equity
2018-04-07,0.029978350515463905,0.09512371134020618,0.06871134020618556,0.8361340206185568,97,equity
2018-04-08,0.3934,0.10966666666666665,0.03833333333333334,0.852,3,equity
2018-04-09,0.12871666666666667,0.2519166666666666,0.12318333333333335,0.6248999999999999,6,commodity
2018-04-09,0.04789521531100479,0.09879904306220096,0.07372248803827752,0.8274784688995215,209,equity
2018-04-10,0.20635714285714285,0.37001428571428574,0.16364285714285715,0.4663285714285715,7,commodity
2018-04-10,0.010384666666666667,0.09911666666666669,0.09084666666666666,0.8100299999999998,300,equity
2018-04-11,0.06417999999999999,0.3049,0.24072,0.45438,5,commodity
2018-04-11,0.02257165775401071,0.10093582887700533,0.07910695187165775,0.8199732620320856,187,equity
2018-04-12,-0.34195,0.0802,0.42210000000000003,0.49775,2,commodity
2018-04-12,0.028240000000000005,0.0709,0.06554117647058824,0.8635647058823528,170,equity
2018-04-13,0.2842,0.4379,0.153675,0.408425,4,commodity
2018-04-13,0.04601133004926108,0.08509852216748767,0.05931034482758621,0.8556009852216748,203,equity
2018-04-14,0.02937962962962963,0.08368518518518518,0.07264814814814814,0.8436574074074075,108,equity
2018-04-15,0.14805925925925928,0.0875679012345679,0.03741975308641975,0.8750123456790124,81,equity
2018-04-16,0.147325,0.272625,0.1253,0.602125,4,commodity
2018-04-16,0.011793854748603352,0.07819553072625698,0.05737988826815643,0.8643966480446927,179,equity
2018-04-17,-0.03174999999999999,0.23502500000000004,0.26675,0.49824999999999997,4,commodity
2018-04-17,0.05070087336244541,0.09086899563318776,0.06875109170305677,0.8403755458515284,229,equity
2018-04-18,0.10567647058823527,0.27084117647058825,0.16517647058823529,0.564,17,commodity
2018-04-18,0.056931249999999996,0.09148076923076924,0.07893749999999998,0.8296009615384616,208,equity
2018-04-19,0.014442857142857137,0.25680000000000003,0.24232857142857142,0.5009,7,commodity
2018-04-19,0.0030417085427135743,0.08471859296482409,0.09312562814070352,0.8221859296482411,199,equity
2018-04-20,-0.19196666666666667,0.20618888888888887,0.39812222222222227,0.3956666666666667,9,commodity
2018-04-20,-0.004735121951219518,0.08584878048780487,0.07170731707317074,0.8424536585365854,205,equity
2018-04-21,0.01563283582089553,0.07237313432835821,0.08086567164179105,0.8467462686567165,67,equity
2018-04-22,0.07840169491525424,0.09618644067796611,0.08572881355932203,0.8181186440677966,59,equity
2018-04-23,-0.1863166666666666,0.19988333333333333,0.3861666666666666,0.41391666666666665,6,commodity
2018-04-23,0.02747212121212121,0.06982424242424244,0.06310303030303031,0.8670787878787878,165,equity
2018-04-24,0.208325,0.34045,0.1321,0.5275,4,commodity
2018-04-24,0.0676240566037736,0.09306603773584905,0.06792924528301886,0.8390188679245283,212,equity
2018-04-25,-0.15156666666666666,0.2396666666666667,0.3913,0.3690333333333333,3,commodity
2018-04-25,0.020880000000000003,0.09343461538461538,0.07942307692307693,0.8271461538461539,260,equity
2018-04-26,-0.17915,0.1759666666666667,0.3551166666666667,0.4688833333333333,6,commodity
2018-04-26,0.053361952861952874,0.11050505050505054,0.06710774410774412,0.8223737373737372,297,equity
2018-04-27,0.139725,0.327375,0.18765,0.48497500000000004,4,commodity
2018-04-27,0.057635245901639355,0.0908401639344262,0.06767213114754099,0.8414959016393443,244,equity
2018-04-28,0.16622717391304348,0.1135108695652174,0.056065217391304344,0.8304239130434783,92,equity
2018-04-29,0.07609069767441859,0.08736046511627907,0.06840697674418605,0.844186046511628,86,equity
2018-04-30,0.44489999999999996,0.45920000000000005,0.0143,0.5266,2,commodity
2018-04-30,0.06761692307692309,0.09652307692307692,0.06876923076923076,0.834697435897436,195,equity
2018-05-01,-0.2621166666666667,0.08048333333333334,0.3425833333333333,0.5769333333333333,6,commodity
2018-05-01,0.040459745762711864,0.09696186440677966,0.08381355932203388,0.8192161016949152,236,equity
2018-05-02,-0.38444999999999996,0.08195000000000001,0.46636666666666665,0.45170000000000005,6,commodity
2018-05-02,0.024779344262295076,0.09011147540983608,0.08651147540983606,0.8233868852459014,305,equity
2018-05-03,0.029640000000000007,0.23818,0.20856,0.5532800000000001,5,commodity
2018-05-03,-0.0038560402684563603,0.08802684563758394,0.09122483221476509,0.8207416107382549,298,equity
2018-05-04,-0.33690000000000003,0.10166,0.43856,0.45978,5,commodity
2018-05-04,0.059094244604316545,0.09972302158273383,0.07797482014388492,0.8222985611510792,278,equity
2018-05-05,0.030066037735849052,0.09895283018867926,0.0649433962264151,0.8361037735849057,106,equity
2018-05-06,0.05109285714285714,0.07181428571428572,0.05141428571428572,0.8767571428571429,70,equity
2018-05-07,0.15647999999999998,0.41346,0.257,0.32954,5,commodity
2018-05-07,0.04585656108597285,0.09089140271493211,0.06731674208144797,0.8417918552036199,221,equity
2018-05-08,0.05845,0.28712499999999996,0.2286875,0.48419999999999996,8,commodity
2018-05-08,0.022244791666666673,0.09023263888888888,0.07783333333333335,0.8319270833333332,288,equity
2018-05-09,-0.3320666666666667,0.09128333333333334,0.42336666666666667,0.48538333333333333,6,commodity
2018-05-09,0.02398050541516246,0.08218772563176895,0.07211191335740072,0.8456678700361009,277,equity
2018-05-10,0.3718333333333333,0.4808333333333333,0.10899999999999999,0.4101666666666666,3,commodity
2018-05-10,0.10861633986928103,0.1134967320261438,0.06549019607843139,0.8210098039215686,306,equity
2018-05-11,0.10283333333333333,0.2124,0.10955000000000002,0.6780833333333334,6,commodity
2018-05-11,0.0827467248908297,0.09792139737991266,0.06443231441048035,0.8376288209606987,229,equity
2018-05-12,0.04370851063829788,0.10235106382978724,0.08251063829787235,0.8150851063829788,94,equity
2018-05-13,-0.1341,0.0483,0.1824,0.7692,1,commodity
2018-05-13,0.08239062500000001,0.10672916666666667,0.07298958333333333,0.8203020833333333,96,equity
2018-05-14,-0.081675,0.21263750000000003,0.2943125,0.49305,8,commodity
2018-05-14,0.04491266968325793,0.09353846153846154,0.07337556561085973,0.833081447963801,221,equity
2018-05-15,0.16263333333333332,0.2859333333333333,0.12328333333333331,0.5908166666666667,6,commodity
2018-05-15,0.03831884816753927,0.08804188481675394,0.0686020942408377,0.8433664921465969,191,equity
2018-05-16,0.061472222222222234,0.08975925925925926,0.07226296296296296,0.8379777777777776,270,equity
2018-05-17,0.03215000000000001,0.3829,0.35075,0.26635,2,commodity
2018-05-17,0.06551906779661015,0.10556355932203391,0.07123305084745761,0.8231864406779661,236,equity
2018-05-18,-0.2639625,0.1209125,0.38485,0.4942375,8,commodity
2018-05-18,0.07320990990990991,0.09827927927927926,0.07898198198198197,0.8227297297297298,222,equity
2018-05-19,-0.6597,0.0254,0.6851,0.2895,1,commodity
2018-05-19,0.027446478873239442,0.11338028169014086,0.06042253521126761,0.8261830985915493,71,equity
2018-05-20,0.07727142857142856,0.11708163265306122,0.07444897959183673,0.8083979591836734,98,equity
2018-05-21,0.026883333333333325,0.22525000000000003,0.19836666666666666,0.57635,6,commodity
2018-05-21,0.019033877551020414,0.0870938775510204,0.07634285714285714,0.8365999999999999,245,equity
2018-05-22,0.049600000000000005,0.1968,0.14723333333333333,0.6559666666666667,3,commodity
2018-05-22,0.07320357142857145,0.09769642857142856,0.0718357142857143,0.8304785714285715,280,equity
2018-05-23,0.07981666666666669,0.29085000000000005,0.2110666666666667,0.4981,6,commodity
2018-05-23,-0.012467391304347816,0.0832111801242236,0.09817701863354038,0.818614906832298,322,equity
2018-05-24,-0.0789666666666667,0.21393333333333334,0.29286666666666666,0.4931666666666666,3,commodity
2018-05-24,0.029868581081081085,0.09655067567567567,0.07731081081081081,0.8261418918918919,296,equity
2018-05-25,0.08725000000000001,0.33558333333333334,0.2483166666666667,0.41611666666666663,6,commodity
2018-05-25,0.0608844660194175,0.08971844660194173,0.07447087378640777,0.8358106796116505,206,equity
2018-05-26,-0.6228,0.0229,0.6458,0.3313,1,commodity
2018-05-26,0.08825000000000001,0.0943813559322034,0.07217796610169491,0.833457627118644,118,equity
2018-05-27,0.14317525773195877,0.0940618556701031,0.04091752577319588,0.865,97,equity
2018-05-28,-0.6702,0.0187,0.68885,0.29245,2,commodity
2018-05-28,-0.005259793814432985,0.08843298969072165,0.09482474226804122,0.8167628865979382,97,equity
2018-05-29,-0.18056666666666668,0.1378,0.31836666666666663,0.5438666666666666,3,commodity
2018-05-29,0.036600881057268726,0.099568281938326,0.08704405286343612,0.8133964757709252,227,equity
2018-05-30,0.31677500000000003,0.3425,0.0257,0.631775,4,commodity
2018-05-30,0.040960066006600654,0.10171947194719472,0.07320792079207922,0.8250759075907592,303,equity
2018-05-31,-0.004325000000000023,0.233225,0.23754999999999998,0.5292749999999999,4,commodity
2018-05-31,-0.017978928571428566,0.08317142857142856,0.08825714285714285,0.828575,280,equity
2018-06-01,-0.4140714285714286,0.11570000000000001,0.5297428571428572,0.3545714285714286,7,commodity
2018-06-01,0.08358847583643124,0.11023048327137547,0.08394423791821559,0.8058364312267657,269,equity
2018-06-02,0.05892990654205607,0.10007476635514019,0.07331775700934579,0.8266261682242994,107,equity
2018-06-03,0.050059000000000006,0.09859,0.06559999999999999,0.8358100000000002,100,equity
2018-06-04,-0.44514,0.08471999999999999,0.5299,0.38536,5,commodity
2018-06-04,0.09113532110091743,0.09335321100917432,0.06310550458715597,0.84351376146789,218,equity
2018-06-05,-0.16606666666666667,0.1383,0.30443333333333333,0.5572666666666667,3,commodity
2018-06-05,0.0677858299595142,0.1092591093117409,0.06763967611336033,0.8231052631578948,247,equity
2018-06-06,-0.218125,0.21382500000000002,0.43195,0.35425,4,commodity
2018-06-06,0.09246997319034853,0.11543967828418232,0.07415817694369974,0.8104182305630027,373,equity
2018-06-07,0.33630000000000004,0.4035,0.0672,0.5293,3,commodity
2018-06-07,0.04337718750000001,0.08154062500000002,0.07266874999999999,0.8457875000000001,320,equity
2018-06-08,0.08613333333333334,0.29229999999999995,0.2061666666666667,0.5015333333333333,6,commodity
2018-06-08,0.04770516717325228,0.10188449848024317,0.08006079027355623,0.8180425531914897,329,equity
2018-06-09,0.09277323943661972,0.10417605633802819,0.05338028169014085,0.8424366197183097,142,equity
2018-06-10,-0.1227,0.2272,0.3499,0.423,1,commodity
2018-06-10,0.21939237288135593,0.1046864406779661,0.046593220338983055,0.8486779661016949,118,equity
2018-06-11,-0.04823333333333334,0.1561,0.20436666666666667,0.6395333333333334,3,commodity
2018-06-11,0.07303837638376384,0.09207749077490775,0.06782287822878229,0.8401143911439114,271,equity
2018-06-12,-0.42575,0.0343,0.4601,0.5055499999999999,2,commodity
2018-06-12,0.09270179104477613,0.1038358208955224,0.06503283582089553,0.8311462686567164,335,equity
2018-06-13,-0.010149999999999998,0.16208333333333333,0.17225000000000001,0.6656500000000001,6,commodity
2018-06-13,0.11435912806539507,0.10656130790190736,0.06007356948228883,0.8333787465940055,367,equity
2018-06-14,0.023724999999999982,0.305775,0.282025,0.412175,8,commodity
2018-06-14,0.10078000000000002,0.11549791666666671,0.07491249999999999,0.80960625,480,equity
2018-06-15,0.2559666666666667,0.3773166666666666,0.12135,0.5013,6,commodity
2018-06-15,-0.010599342105263159,0.09094956140350877,0.08571052631578949,0.8233618421052632,456,equity
2018-06-16,-0.0924,0.15226666666666666,0.2447,0.6030333333333333,3,commodity
2018-06-16,0.03361875,0.08738281249999999,0.072796875,0.8397656250000001,128,equity
2018-06-17,0.06892611464968153,0.10434394904458598,0.07718471337579617,0.8184649681528661,157,equity
2018-06-18,-0.49219999999999997,0.08016666666666668,0.5724,0.3474,3,commodity
2018-06-18,0.04440024330900245,0.09910948905109492,0.08302189781021897,0.8178564476885642,411,equity
2018-06-19,-0.45816,0.07198,0.5301400000000001,0.39790000000000003,5,commodity
2018-06-19,0.04351345381526104,0.10107831325301203,0.07730722891566265,0.8216124497991967,498,equity
2018-06-20,-0.05037499999999999,0.148175,0.19854999999999998,0.65325,4,commodity
2018-06-20,0.0408229213483146,0.09727865168539324,0.07507415730337078,0.827647191011236,445,equity
2018-06-21,-0.46136,0.10655999999999999,0.56794,0.3255,5,commodity
2018-06-21,0.0069766519823788505,0.08744493392070483,0.0942797356828194,0.8182533039647576,454,equity
2018-06-22,-0.11054,0.23544,0.34598,0.41856,5,commodity
2018-06-22,0.0027299999999999902,0.08313750000000003,0.0954325,0.8214500000000001,400,equity
2018-06-23,0.2225,0.48793333333333333,0.2654,0.24670000000000003,3,commodity
2018-06-23,0.017215972222222202,0.07042361111111112,0.07530555555555556,0.8542777777777777,144,equity
2018-06-24,0.1172,0.1323,0.0151,0.8526,1,commodity
2018-06-24,0.06893949579831933,0.0901344537815126,0.06980672268907563,0.8400420168067227,119,equity
2018-06-25,0.06602500000000003,0.32589999999999997,0.259875,0.41425,4,commodity
2018-06-25,-0.003951121076233185,0.09037892376681615,0.0869103139013453,0.8227017937219732,446,equity
2018-06-26,-0.144075,0.253875,0.39792500000000003,0.3482,4,commodity
2018-06-26,0.038721449275362314,0.10659130434782611,0.07609565217391305,0.8173072463768116,345,equity
2018-06-27,-0.3145,0.06836666666666667,0.3828666666666667,0.5487666666666666,3,commodity
2018-06-27,-0.010600000000000002,0.09399238578680204,0.09048477157360407,0.8155203045685279,394,equity
2018-06-28,-0.4344799999999999,0.08002,0.5145199999999999,0.40548,5,commodity
2018-06-28,0.01723132530120484,0.09285542168674699,0.08948795180722892,0.8176807228915661,332,equity
2018-06-29,-0.002942857142857152,0.2289857142857143,0.23192857142857143,0.5391,7,commodity
2018-06-29,-0.014171530249110324,0.09111743772241991,0.0823950177935943,0.8264946619217081,281,equity
2018-06-30,-0.7591,0.0227,0.7818,0.1954,1,commodity
2018-06-30,0.05064608695652174,0.08753043478260869,0.05800869565217392,0.8544782608695651,115,equity
2018-07-01,0.0006,0.0602,0.0596,0.8802,1,commodity
2018-07-01,0.04988181818181819,0.09556565656565659,0.0764040404040404,0.828040404040404,99,equity
2018-07-02,-0.523575,0.044875,0.568425,0.3867,4,commodity
2018-07-02,0.05611666666666666,0.10195934959349591,0.08486991869918699,0.813178861788618,246,equity
2018-07-03,-0.28354999999999997,0.183575,0.4671,0.349275,4,commodity
2018-07-03,-0.032595876288659814,0.08496563573883162,0.09871821305841927,0.8163333333333336,291,equity
2018-07-04,-0.215325,0.12835,0.34365,0.528025,4,commodity
2018-07-04,0.12865190839694657,0.129587786259542,0.08258778625954198,0.7878320610687022,131,equity
2018-07-05,-0.020071428571428573,0.20568571428571428,0.2258,0.5685142857142857,7,commodity
2018-07-05,0.003607003891050586,0.08429571984435798,0.09169260700389104,0.8239999999999997,257,equity
2018-07-06,-0.11226,0.19136,0.3036,0.5050600000000001,5,commodity
2018-07-06,-0.003643462897526489,0.09108480565371026,0.09896113074204947,0.8099575971731447,283,equity
2018-07-07,0.08128487394957981,0.10147899159663866,0.0717310924369748,0.8267394957983194,119,equity
2018-07-08,0.1694,0.1858,0.0164,0.7978,1,commodity
2018-07-08,0.1268343137254902,0.10895098039215684,0.05957843137254902,0.8314411764705882,102,equity
2018-07-09,-0.0839,0.157,0.2409,0.6021,1,commodity
2018-07-09,0.035804511278195485,0.09667669172932332,0.07601503759398495,0.8272932330827069,266,equity
2018-07-10,0.099,0.28665,0.18765,0.5257000000000001,2,commodity
2018-07-10,0.08204810495626823,0.1002915451895044,0.0721137026239067,0.827603498542274,343,equity
2018-07-11,-0.47666000000000003,0.054200000000000005,0.5308400000000001,0.41498000000000007,5,commodity
2018-07-11,0.007434965034965036,0.08860139860139858,0.08434615384615383,0.8270244755244753,286,equity
2018-07-12,-0.17093750000000002,0.124025,0.29495,0.581025,8,commodity
2018-07-12,0.026587499999999997,0.10433445945945946,0.08283445945945946,0.812810810810811,296,equity
2018-07-13,-0.5669,0.0244,0.59125,0.3844,2,commodity
2018-07-13,0.08137470817120622,0.10627626459143968,0.06688715953307392,0.8268015564202337,257,equity
2018-07-14,0.0925,0.10383783783783786,0.07721621621621623,0.8189369369369368,111,equity
2018-07-15,0.15926403508771933,0.11016666666666668,0.05098245614035088,0.8388771929824562,114,equity
2018-07-16,-0.1388,0.08650000000000001,0.22529999999999997,0.6881833333333334,6,commodity
2018-07-16,0.07590899653979238,0.10501038062283735,0.06991695501730104,0.8250726643598615,289,equity
2018-07-17,-0.13695,0.1378,0.2747,0.58755,2,commodity
2018-07-17,0.10412402402402401,0.09828528528528527,0.05985585585585585,0.8418738738738738,333,equity
2018-07-18,-0.3219666666666667,0.13376666666666667,0.4557,0.41050000000000003,3,commodity
2018-07-18,0.13928947368421055,0.12171804511278196,0.07046240601503759,0.8078082706766918,266,equity
2018-07-19,0.030749999999999993,0.30585,0.275125,0.419025,4,commodity
2018-07-19,0.057684740259740255,0.0955779220779221,0.0865487012987013,0.8178636363636362,308,equity
2018-07-20,-0.3928,0.039575,0.4324,0.5280499999999999,4,commodity
2018-07-20,0.088110101010101,0.11326936026936028,0.07836363636363637,0.8084006734006735,297,equity
2018-07-21,0.14439292929292927,0.09813131313131311,0.07165656565656565,0.8301919191919191,99,equity
2018-07-22,0.08258545454545453,0.12057272727272729,0.08543636363636363,0.7940272727272726,110,equity
2018-07-23,0.13396666666666665,0.40576666666666666,0.2718333333333333,0.3224,3,commodity
2018-07-23,0.05582081784386618,0.09823048327137546,0.058014869888475845,0.8437695167286244,269,equity
2018-07-24,-0.2708888888888889,0.10442222222222222,0.3753222222222222,0.520288888888889,9,commodity
2018-07-24,0.03832395543175488,0.09674651810584958,0.0725041782729805,0.8307437325905291,359,equity
2018-07-25,-0.24367999999999998,0.15431999999999998,0.39799999999999996,0.44769999999999993,5,commodity
2018-07-25,0.05064809437386569,0.09756805807622508,0.08144283121597096,0.8209800362976407,551,equity
2018-07-26,-0.3565499999999999,0.13706666666666667,0.49363333333333337,0.36928333333333335,6,commodity
2018-07-26,0.032485645161290315,0.09833064516129032,0.07795161290322583,0.823727419354839,620,equity
2018-07-27,-0.26406,0.13576,0.39984000000000003,0.4644399999999999,5,commodity
2018-07-27,0.06437453798767966,0.10877823408624229,0.08344969199178648,0.8077638603696098,487,equity
2018-07-28,0.0700632911392405,0.110126582278481,0.08365189873417721,0.8062088607594937,158,equity
2018-07-29,0.12898017241379311,0.10993965517241379,0.06776724137931034,0.8223189655172415,116,equity
2018-07-30,-0.123725,0.1606,0.2843,0.555125,4,commodity
2018-07-30,-0.00515075757575757,0.09191666666666669,0.08711616161616159,0.8209621212121212,396,equity
2018-07-31,0.4289666666666667,0.4919666666666667,0.06303333333333333,0.445,3,commodity
2018-07-31,0.08287372654155499,0.11890884718498662,0.06694906166219838,0.8141447721179625,373,equity
2018-08-01,-0.5844,0.0425,0.6269,0.3306,1,commodity
2018-08-01,0.06046099290780141,0.10469030732860521,0.08455082742316786,0.8107683215130027,423,equity
2018-08-02,-0.46256,0.10635999999999998,0.56896,0.32464,5,commodity
2018-08-02,0.10044943052391798,0.1129635535307517,0.06311617312072892,0.8239020501138951,439,equity
2018-08-03,0.30894444444444447,0.43456666666666666,0.12561111111111112,0.4398222222222222,9,commodity
