date,sentiment_mean,sentiment_std,sentiment_count,ciss_mean,ciss_max,ciss_min,realized_vol
2013-03-31,-0.33136731980205014,0.05705187253092784,4,0.1133,0.1167,0.11,0.08132315951811042
2013-04-07,-0.24076941920557107,0.050385835702108625,5,0.09772,0.1098,0.0889,0.10093480651299591
2013-04-14,-0.14495106488083012,0.11221868740955263,5,0.12832,0.1323,0.1217,0.08504000093981448
2013-04-21,-0.3469974386471012,0.08279451891053964,5,0.1224,0.1289,0.1122,0.2517701680918098
2013-04-28,-0.23141170175254006,0.10371942089021428,5,0.12022,0.1367,0.1064,0.07221338138815339
2013-05-05,-0.27772641322106567,0.08837493827151588,5,0.08176,0.1006,0.0658,0.12253538970300402
2013-05-12,-0.32870937485290297,0.08634248388088682,5,0.044719999999999996,0.0592,0.0308,0.04992373918128256
2013-05-19,-0.289050277787143,0.1363625610632647,5,0.02454,0.0286,0.0201,0.10000030920375626
2013-05-26,-0.32521074753710877,0.14092400539812475,5,0.014660000000000001,0.0168,0.0129,0.054619532250591366
2013-06-02,-0.3352546966340171,0.08244301282087799,4,0.008799999999999999,0.0101,0.0077,0.15022262000143896
2013-06-09,-0.3194684130870202,0.15488053553963638,5,0.011640000000000001,0.0153,0.0086,0.1738321680548288
2013-06-16,-0.19833689277934724,0.09532613231952135,5,0.030359999999999998,0.0388,0.0194,0.16353647969841106
2013-06-23,-0.3871550961125031,0.0488283982450661,5,0.05874,0.1019,0.0359,0.22707035293851088
2013-06-30,-0.38083216712672613,0.07856517995458707,5,0.11804,0.1234,0.1118,0.15617584084777056
2013-07-07,-0.33624233043049906,0.07755007532501637,4,0.12835000000000002,0.1363,0.1197,0.08485547630956204
2013-07-14,-0.26350426852065423,0.09705655219322157,5,0.10398,0.1225,0.0952,0.0867605128930807
2013-07-21,-0.2862062493798736,0.0674224445186919,5,0.08538,0.096,0.0724,0.05541793047292367
2013-07-28,-0.3144748899603481,0.08701710813793471,5,0.0523,0.0602,0.042,0.04260897604716931
2013-08-04,-0.2583159352843218,0.10540770240257501,5,0.03028,0.0371,0.0235,0.08749624293730401
2013-08-11,-0.3135763348674229,0.09749430102379474,5,0.01174,0.0171,0.007,0.05516258353685076
2013-08-18,-0.3085348109071742,0.10425110726377734,5,0.0055,0.0065,0.0047,0.10028613285681019
2013-08-25,-0.3990165667401563,0.06955629569340717,5,0.0042,0.0049,0.0033,0.11012637709795396
2013-09-01,-0.25560159547977984,0.07109356566735829,5,0.013800000000000002,0.0182,0.003,0.12226242498679607
2013-09-08,-0.22914532338086813,0.07258979434993991,4,0.015349999999999999,0.0177,0.0133,0.056138578642733236
2013-09-15,-0.2558353405392791,0.10466738467891572,5,0.0153,0.0178,0.0108,0.07533879913021296
2013-09-22,-0.29401307410352073,0.04596644420108452,5,0.01354,0.0165,0.0081,0.14111816494135734
2013-09-29,-0.3546263538778185,0.1326895701289039,5,0.008799999999999999,0.011,0.0064,0.05537899887850007
