,compound,positive,negative,cross_asset_std,sent_crypto,sent_equities,sent_forex,sent_news,sent_social,returns,realized_vol,vix,vix_change,ciss,ciss_change,te_proxy,sent_momentum,sent_acceleration,sent_dispersion,max_divergence,garch_vol,long_run_vol,regime
2008-01-18,-0.069018885,0.0,0.0,0.18201391,0.0,0.0,-0.6943738,-0.02756033,0.0,-0.010267711708852545,0.17405830361593136,27.18000030517578,-0.04497536263081692,0.3716,-0.008099999999999996,0.14147318482929422,-0.29001092500000003,-1.121296835,0.5878079040658301,0.8312859100000001,0.01647200432797474,0.008645789539509124,elevated
2008-01-22,-0.41341785,0.0,-0.27023602,0.20248969,0.0,0.0,-0.6943738,-0.27023602,0.0,-0.010146517174532743,0.17393122677024545,31.01000022888184,0.14091243122527586,0.518,0.14640000000000003,0.2531074689533607,-0.16452658999999997,0.19333225000000004,0.2429447721560957,0.46356827000000006,0.015793984928492676,0.008645789539509124,elevated
2008-01-23,-0.27153534,0.0,0.0,0.20248969,0.0,0.0,-0.6943738,-0.27023602,0.0,0.024020968508019935,0.20064329134063852,29.020000457763672,-0.064172839614001,0.5469,0.028900000000000037,0.27192278282291954,0.36252646,0.81755766,0.3217556471714521,0.45503119999999997,0.015188512560933317,0.008645789539509124,low_volatility
2008-01-24,0.28016868,0.0,0.0,0.20248969,0.0,0.0,-0.6943738,-0.27023602,0.0,0.00844154400621977,0.20256934957728728,27.780000686645508,-0.04272914374770209,0.5525,0.005599999999999938,0.18355897493047071,0.47297656,0.6366537729999999,0.11573726723801488,0.16367721299999993,0.01678467741773369,0.008645789539509124,normal
2008-01-25,0.09739881,0.0,0.0,0.20248969,0.0,0.0,-0.6943738,-0.27023602,0.0,-0.014445658863287969,0.2051814324903288,29.07999992370605,0.04679622767919822,0.5825,0.030000000000000027,0.06227496538554262,0.58790695,1.05085476,0.32735353578646137,0.46294780999999996,0.01571454716600368,0.008645789539509124,low_volatility
2008-01-28,-0.47735345,0.0,0.0,0.20248969,0.0,0.0,-0.6943738,-0.27023602,0.0,0.01653648148857645,0.20763660615634416,27.780000686645508,-0.04470423798044043,0.5916,0.009099999999999997,0.05143261808837885,-0.408334565,-0.11832363999999995,0.20506869168568326,0.29001092500000003,0.015718892774691226,0.008645789539509124,elevated
2008-01-29,-0.13014263,0.0,-0.4459354,0.4465984,0.0,0.0,-0.6943738,-0.4459354,0.0,0.00495400161679127,0.2089103698129777,27.31999969482422,-0.01655871059939973,0.5766,-0.015000000000000013,0.01890410346651852,0.28327521999999994,0.4478018099999999,0.4756720382217837,0.8937372099999998,0.01575955270105442,0.008645789539509124,elevated
2008-01-30,0.15990256,0.3823706,0.0,0.3146173,0.0,0.0,-0.6943738,0.3823706,0.0,-0.007357625927805422,0.20715794347042216,27.6200008392334,0.010981008336761189,0.5745,-0.0020999999999999908,0.04695798626256935,0.43143790000000004,0.06891144000000005,0.19667641746335832,0.36252646,0.014576283254672385,0.008645789539509124,low_volatility
2008-01-31,-0.45521212,0.0,0.0,0.3146173,0.0,0.0,-0.6943738,0.3823706,0.0,0.01823419475873811,0.22044101643152733,26.200000762939453,-0.0514120214752809,0.5638,-0.010700000000000043,0.1428952847107489,-0.7353808,-1.20835736,0.334444932918286,0.47297656,0.013818164840170401,0.008645789539509124,elevated
2008-02-01,-0.32896906,0.0,-0.04281912,0.40467712,0.0,0.0,-0.6943738,-0.04281912,0.0,0.016087877601526746,0.22907558017178298,24.020000457763672,-0.08320611609521189,0.5466,-0.017199999999999993,0.04896962434558749,-0.42636787,-1.01427482,0.4892971834763537,0.9714557,0.014506320779041378,0.008645789539509124,elevated
2008-02-04,-0.3730028,0.0,0.0,0.40467712,0.0,0.0,-0.6943738,-0.04281912,0.0,-0.012609138040179269,0.23080277440116131,25.989999771118164,0.08201495736099185,0.5171,-0.02949999999999997,0.07059245506871159,0.10435064999999999,0.512685215,0.28873613990435903,0.408334565,0.014677468735351574,0.008645789539509124,elevated
2008-02-05,-0.23416896,0.0,-0.3288636,0.13391843,0.0,0.0,-0.6943738,-0.3288636,0.0,-0.026773822193607355,0.2451832459994811,28.239999771118164,0.08657175913100046,0.5801,0.06299999999999994,0.005284927044190714,-0.10402633,-0.38730154999999994,0.14956138218543347,0.28327521999999994,0.014562133365937344,0.008645789539509124,elevated
2008-02-06,0.42781729,0.0,0.0,0.13391843,0.0,0.0,-0.6943738,-0.3288636,0.0,-0.00805193468215859,0.2342482536825294,28.96999931335449,0.025849842356688635,0.5634,-0.016699999999999937,0.040349610199277665,0.26791473,-0.16352317000000005,0.3050726647508836,0.43143790000000004,0.01744160929118785,0.008645789539509124,low_volatility
